180.000000	-8910.040835	-10057.080825	-10079.360728	-10079.328118	-10082.205048	-10080.614402	-10085.976942	-10091.828632	-6945.938700	-6848.887426	-6841.243129	-7390.201973	-62702.655816	-88025.729421	-111883.221493	-122948.474937	0.000000	0.000000	0.000000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.756925	0.000000
182.000000	-7156.146043	-7906.612446	-7923.437963	-7923.405087	-7925.745851	-7924.492100	-7928.659549	-7933.251291	-6928.750208	-6841.623109	-6832.213024	-7378.266141	-62693.268084	-88021.929624	-111870.995089	-122917.517771	0.011000	-0.014000	0.492000	192.000000	0.000000	88.000000	127.500000	16.000000	15.000000	96.000000	0.000000	0.000000	0.000000	1637791918.756932	0.000000
184.000000	20261.045189	22843.622251	22894.237355	22894.154488	22900.691631	22897.081535	22909.248140	22922.545188	-6951.951319	-6851.971966	-6844.484132	-7394.314694	-62706.500316	-88028.590444	-111888.384746	-122958.376760	0.011000	-0.014000	0.492000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.756938	0.000000
186.000000	15415.854200	17034.262728	17070.534372	17070.454929	17075.507788	17072.817119	17081.790066	17091.689039	-6924.056342	-6840.751391	-6830.938975	-7375.852153	-62692.105793	-88021.884921	-111868.826970	-122909.515847	0.011000	-0.014000	0.492000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.756945	0.000000
188.000000	-7955.136550	-8920.874242	-8940.726644	-8940.666976	-8943.217433	-8941.811405	-8946.533681	-8951.741445	-6957.874531	-6855.592949	-6848.373335	-7398.963857	-62710.858907	-88032.099668	-111893.637406	-122967.406865	0.011000	-0.014000	0.492000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.756951	0.000000
190.000000	-5129.416054	-5692.020487	-5704.260984	-5704.224970	-5705.923077	-5705.039372	-5708.043931	-5711.355347	-6917.976668	-6838.225643	-6828.010896	-7371.918246	-62688.998901	-88019.761505	-111864.937766	-122900.977481	0.011000	-0.014000	0.492000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.756957	0.000000
192.000000	-6883.266917	-7768.887681	-7785.835136	-7785.842593	-7788.097653	-7786.860350	-7791.047138	-7795.525507	-6960.914369	-6857.291681	-6850.027364	-7401.288438	-62712.758805	-88033.865456	-111896.341967	-122973.017153	0.015500	-0.024000	0.739000	192.000000	0.000000	80.000000	127.000000	120.000000	15.000000	104.000000	0.000000	0.000000	0.000000	1637791918.756963	0.000000
194.000000	-5056.735391	-5571.026457	-5582.785938	-5582.745531	-5584.399576	-5583.529584	-5586.431978	-5589.689098	-6916.054418	-6838.516216	-6827.921489	-7371.381804	-62688.954197	-88020.432057	-111864.356621	-122898.094105	0.015500	-0.024000	0.739000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.756969	0.000000
196.000000	505.832577	536.483772	537.546605	537.536463	537.746462	537.625632	537.997932	538.234144	-6963.440116	-6858.073992	-6850.876731	-7402.629543	-62713.898744	-88034.625415	-111898.308921	-122977.353391	0.015500	-0.024000	0.739000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.756976	0.000000
198.000000	-157.544538	-157.156779	-157.462626	-157.497917	-157.526165	-157.482405	-157.582815	-157.653499	-6916.412046	-6838.918548	-6828.480283	-7371.627673	-62689.602398	-88020.856741	-111865.094228	-122898.541140	0.015500	-0.024000	0.739000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.756982	0.000000
200.000000	2544.408561	2850.170787	2856.356825	2856.381586	2857.142789	2856.740536	2858.176023	2859.887768	-6966.278787	-6859.884484	-6852.664870	-7404.618848	-62715.955104	-88036.570017	-111900.879371	-122981.153188	0.015500	-0.024000	0.739000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.756988	0.000000
202.000000	1443.176806	1599.372551	1602.787990	1602.796522	1603.250704	1603.047102	1603.836996	1604.797110	-6915.160348	-6837.398629	-6826.893309	-7370.331272	-62688.171886	-88018.912139	-111864.021345	-122898.921120	0.018750	-0.026000	0.862500	192.000000	0.000000	88.000000	127.500000	16.000000	15.000000	104.000000	0.000000	0.000000	0.000000	1637791918.756994	0.000000
204.000000	1125.978150	1276.691538	1279.495509	1279.495499	1279.899148	1279.687794	1280.343877	1281.101231	-6969.206866	-6862.969025	-6855.570597	-7407.636333	-62719.151404	-88039.989834	-111904.165078	-122984.125970	0.018750	-0.026000	0.862500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.757000	0.000000
206.000000	797.934939	875.373288	877.275240	877.262444	877.531770	877.319561	877.862316	878.342169	-6919.362476	-6839.767914	-6829.731981	-7373.371109	-62691.256427	-88021.214368	-111867.642327	-122905.626643	0.018750	-0.026000	0.862500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.757006	0.000000
208.000000	-187.366198	-203.568529	-204.030460	-204.068170	-204.111564	-204.079716	-204.128964	-204.274800	-6962.836619	-6857.694013	-6850.273234	-7401.690769	-62713.898744	-88034.871284	-111898.644197	-122976.526377	0.018750	-0.026000	0.862500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.757013	0.000000
210.000000	63.951890	61.304773	61.274441	61.303651	61.314074	61.349111	61.348705	61.341877	-6922.044685	-6840.773742	-6830.871919	-7375.405118	-62692.865752	-88021.728459	-111870.056316	-122911.683966	0.018750	-0.026000	0.862500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.757019	0.000000
212.000000	-437.771796	-485.774570	-486.643222	-486.616791	-486.799652	-486.753216	-487.012591	-487.276074	-6960.869665	-6858.543379	-6850.496751	-7401.601362	-62714.323427	-88036.815886	-111898.510086	-122972.368952	0.017375	-0.028000	0.920250	192.000000	0.000000	64.000000	127.500000	8.000000	15.000000	72.000000	0.000000	0.000000	0.000000	1637791918.757029	0.000000
214.000000	-157.569127	-166.142613	-166.193942	-166.245343	-166.293525	-166.290882	-166.365978	-166.409387	-6927.677325	-6843.724173	-6834.247033	-7379.473135	-62696.665549	-88024.075392	-111874.750182	-122921.094051	0.017375	-0.028000	0.920250	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.757035	0.000000
216.000000	-179.659185	-196.998723	-197.589275	-197.596170	-197.626496	-197.581551	-197.690496	-197.848210	-6955.013508	-6855.525894	-6847.255748	-7397.175717	-62710.993017	-88034.580712	-111894.464421	-122963.428255	0.017375	-0.028000	0.920250	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.757043	0.000000
218.000000	-76.722102	-91.657957	-92.185441	-92.130143	-92.136141	-92.150818	-92.226042	-92.286776	-6933.354668	-6846.071106	-6836.951594	-7383.339987	-62699.772441	-88025.997642	-111879.086420	-122931.778184	0.017375	-0.028000	0.920250	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.757048	0.000000
220.000000	40.220871	37.528780	37.675323	37.663687	37.653086	37.684022	37.681497	37.732745	-6946.877473	-6851.122600	-6842.517178	-7391.632484	-62706.008578	-88030.780915	-111888.317691	-122952.654714	0.017375	-0.028000	0.920250	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.757055	0.000000
222.000000	-7.690095	-5.439746	-5.250305	-5.256254	-5.311310	-5.249231	-5.274209	-5.244208	-6939.747267	-6849.021536	-6840.371411	-7387.810336	-62703.460479	-88027.897540	-111884.070859	-122943.624609	0.017688	-0.027000	0.951125	192.000000	0.000000	72.000000	127.500000	24.000000	15.000000	88.000000	0.000000	0.000000	0.000000	1637791918.757061	0.000000
224.000000	68.925357	76.657343	76.791938	76.835571	76.876106	76.812661	76.835574	76.903682	-6945.111685	-6852.173132	-6843.344193	-7391.498374	-62706.746186	-88032.636110	-111888.340043	-122947.893792	0.017688	-0.027000	0.951125	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.757066	0.000000
226.000000	15.485598	14.169806	14.178682	14.126804	14.206176	14.161528	14.262135	14.182724	-6948.889130	-6853.156609	-6845.199388	-7393.957066	-62708.824898	-88031.429116	-111891.268121	-122957.840318	0.017688	-0.027000	0.951125	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.757072	0.000000
228.000000	27.353747	31.453602	31.579526	31.518783	31.518099	31.543457	31.635325	31.603503	-6932.661764	-6842.584234	-6833.464722	-7380.456612	-62696.933770	-88023.494246	-111877.857074	-122932.180516	0.017688	-0.027000	0.951125	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.757078	0.000000
230.000000	5.087281	5.814592	5.565116	5.609767	5.592020	5.633632	5.551643	5.592058	-6948.419744	-6849.088591	-6841.533702	-7391.207801	-62705.561543	-88026.779953	-111889.211761	-122962.176557	0.017688	-0.027000	0.951125	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.757084	0.000000
232.000000	-9.830942	-5.394008	-5.419537	-5.386697	-5.365157	-5.398667	-5.445689	-5.419460	-6921.195319	-6835.945765	-6826.110998	-7371.962949	-62689.244770	-88017.347517	-111868.737563	-122917.875399	0.018844	-0.026500	0.966562	192.000000	0.000000	80.000000	127.500000	24.000000	15.000000	88.000000	0.000000	0.000000	0.000000	1637791918.757090	0.000000
234.000000	0.235714	-0.563670	-0.289029	-0.315358	-0.372438	-0.413231	-0.392081	-0.339414	-6950.431401	-6849.088591	-6841.377239	-7392.347740	-62705.695654	-88026.176456	-111890.374051	-122968.859728	0.018844	-0.026500	0.966562	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.757096	0.000000
236.000000	-12.745879	-11.638778	-11.680713	-11.665331	-11.713829	-11.652143	-11.675482	-11.666052	-6919.496586	-6836.996297	-6826.625088	-7371.806487	-62689.870619	-88018.755677	-111868.536397	-122914.589693	0.018844	-0.026500	0.966562	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.757102	0.000000
238.000000	-2.592570	0.297270	0.403004	0.436082	0.465514	0.479490	0.492544	0.470719	-6965.295311	-6859.079821	-6851.994318	-7403.836537	-62716.849174	-88035.899465	-111902.935732	-122987.925766	0.018844	-0.026500	0.966562	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1637791918.757108	0.000000
